Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //dm/remove/v1 HTTP/1.1" 400 -
response 400 Bad Request: Invalid uid <Response 127 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Cannot remove the only global owner <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: You are not a global owner <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: auth_login: No matching email <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid uid <Response 127 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Cannot demote the only global owner <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid permission ID <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: You are not a global owner <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: check_valid_email: Invalid email <Response 148 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_password_length: Password too short <Response 157 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_name_length: Invalid name length <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_name_length: Invalid name length <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_name_length: Invalid name length <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_name_length: Invalid name length <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_duplicate_email: Duplicate email <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: auth_login: No matching email <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: check_valid_email: Invalid email <Response 148 bytes [400 BAD REQUEST]>
response 400 Bad Request: auth_login: No matching email <Response 145 bytes [400 BAD REQUEST]>
response 400 Bad Request: auth_login: Incorrect password <Response 146 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid uid <Response 127 bytes [400 BAD REQUEST]>
response 400 Bad Request: Authorised user is not a member of this channel <Response 163 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: User already is an owner of channel <Response 151 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: No permissions to add/remove user <Response 145 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid uid <Response 127 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is not an owner of channel <Response 147 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is the only owner of channel <Response 149 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: No permissions to add/remove user <Response 145 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: User is the only owner of channel <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not a member of this channel <Response 148 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel <Response 131 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid uid <Response 127 bytes [400 BAD REQUEST]>
response 400 Bad Request: Already a member of the channel <Response 147 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 403 Forbidden: You are not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Already a member of the channel <Response 147 bytes [400 BAD REQUEST]>
response 403 Forbidden: Channel is private and you are not a global owner <Response 161 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel <Response 131 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 403 Forbidden: You are not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Exceeded total number of messages in this channel <Response 165 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 403 Forbidden: You are not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid name: Too short <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid name: Too long <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid name: Too short <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid name: Too long <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: There is 1 or more invalid ids, please check again <Response 166 bytes [400 BAD REQUEST]>
response 400 Bad Request: There is 1 or more invalid ids, please check again <Response 166 bytes [400 BAD REQUEST]>
response 400 Bad Request: There is 1 or more invalid ids, please check again <Response 166 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm_id <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Login user has not right to access dm_details <Response 157 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid dm_id <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Login user has not right to access dm_details <Response 157 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Login user has not right to access dm_details <Response 157 bytes [403 FORBIDDEN]>
response 403 Forbidden: Login user has not right to access dm_details <Response 157 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid dm_id <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Exceeded total number of messages in this dm <Response 160 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: You are not a member of the dm <Response 142 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Access denied, user is not a creator of this DM <Response 159 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid DM ID <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid DM ID127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "GET //dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MTg4fQ.a_zj3UHc6SXHVAXSf61VvAfqHeYt-hzhyRVObXBxSFs&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "GET //dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6MTg4fQ.a_zj3UHc6SXHVAXSf61VvAfqHeYt-hzhyRVObXBxSFs HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "GET //notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MTg5fQ.v3tb0MpLCLOiw_qB_e94Iso6rnfqrp0vGVVOAVgCSvc HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MTkxfQ.MUw5M21M7a_S7fdk9yHNSD_Q53LC3NC8r1xMuh3RSVM&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "GET //dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MTkyfQ.Ir-OWGB8tTZ1VctEO_8Zw2Ga5wqKRqP_nKUbYqyWSqk&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjA1fQ.TrE56ys9XnSRw4_gTcYpfYtWTppOl71DoeZBxjhmb6E&channel_id=2&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:04] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "GET //dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjA3fQ.OsI6VW8EzFtKHFbKimcLIYvbOUSsWqUn5thwo5bHU8A&dm_id=2&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/unpin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjE4fQ.AL2JImCi6Owh_0Dh1vD3x97GPy3hK_FdVjd1s85WUMY&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "GET //dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6MjE5fQ.DoCDIQCdjA7cG8F5PizaY04D4wCXicyyafbqvTunI-A&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/react/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/react/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/react/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/react/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:05] "POST //message/react/v1 HTTP/1.1" 200 -
